Row ID,Order ID,Order Date,Customer ID,Sales
7218,CA-2015-150770,5/3/2018,LC-16870,62.50
7219,CA-2015-150770,5/3/2018,LC-16870,339.96
7220,CA-2015-150770,5/3/2018,LC-16870,49.57
7221,CA-2017-154760,1/9/2020,BP-11290,274.49
7222,US-2017-104437,1/27/2020,TG-21310,137.94
7224,CA-2016-109953,7/14/2019,RB-19360,110.38
7225,CA-2016-109953,7/14/2019,RB-19360,151.62
7226,CA-2016-109953,7/14/2019,RB-19360,30.80
7227,CA-2017-127397,2/24/2020,ES-14080,123.92
7228,CA-2017-127397,2/24/2020,ES-14080,1319.80
7229,CA-2014-157546,7/20/2017,RD-19720,89.71
7230,CA-2014-157546,7/20/2017,RD-19720,22.83
7231,CA-2017-153843,3/13/2020,SC-20380,30.88
7232,CA-2017-153843,3/13/2020,SC-20380,465.16
7233,CA-2017-153843,3/13/2020,SC-20380,27.12
7234,CA-2016-137337,3/8/2019,GB-14575,113.60
7235,CA-2016-137337,3/8/2019,GB-14575,12.96
7236,CA-2016-137337,3/8/2019,GB-14575,69.46
7237,CA-2014-138737,12/7/2017,FP-14320,8.64
7238,CA-2016-164924,7/10/2019,EA-14035,341.99
7239,CA-2016-101651,12/24/2019,SC-20305,43.96
7240,CA-2016-101651,12/24/2019,SC-20305,39.76
7241,CA-2017-136651,4/23/2020,JF-15355,66.36
7242,CA-2017-136651,4/23/2020,JF-15355,92.88
7243,CA-2017-136651,4/23/2020,JF-15355,24.14
7245,US-2017-151127,5/22/2020,RL-19615,49.56
7246,CA-2017-145807,2/9/2020,SB-20170,354.90
7247,US-2014-127978,3/3/2017,JS-15595,15.12
7248,US-2014-127978,3/3/2017,JS-15595,302.45
7249,US-2014-127978,3/3/2017,JS-15595,44.67
7250,CA-2015-158491,6/4/2018,BP-11155,119.98
7251,CA-2015-158491,6/4/2018,BP-11155,989.97
7252,CA-2016-116764,8/27/2019,EM-13825,9.22
7253,CA-2016-152457,9/12/2019,SC-20695,68.52
7254,CA-2016-152730,5/30/2019,EM-14140,364.74
7255,CA-2016-152730,5/30/2019,EM-14140,47.40
7256,CA-2016-152730,5/30/2019,EM-14140,49.76
7257,CA-2016-152730,5/30/2019,EM-14140,5.56
7258,CA-2016-152730,5/30/2019,EM-14140,629.10
7259,CA-2016-152730,5/30/2019,EM-14140,14.70
7260,CA-2016-152730,5/30/2019,EM-14140,45.36
7261,CA-2016-152730,5/30/2019,EM-14140,125.99
7262,CA-2017-137001,6/10/2020,GZ-14545,14.70
7265,CA-2017-122056,6/13/2020,PG-18895,181.86
7266,US-2014-143721,11/23/2017,DK-12835,155.37
7269,CA-2016-133368,1/14/2019,AG-10675,89.57
7270,CA-2016-133368,1/14/2019,AG-10675,315.78
7271,CA-2016-123337,9/16/2019,KD-16495,273.67
7272,CA-2016-123337,9/16/2019,KD-16495,17.48
7273,US-2016-150357,10/10/2019,EB-13975,20.61
7274,US-2016-150357,10/10/2019,EB-13975,4.10
7275,CA-2015-144519,11/13/2018,AW-10930,339.96
7276,CA-2015-144519,11/13/2018,AW-10930,63.98
7277,CA-2014-120670,11/2/2017,JK-16120,799.92
7278,CA-2016-157217,7/19/2019,TC-21535,35.98
7279,CA-2016-157217,7/19/2019,TC-21535,389.97
7280,CA-2016-108224,5/14/2019,TH-21235,185.53
7281,CA-2015-162782,2/21/2018,PW-19240,2541.98
7283,CA-2017-155936,6/22/2020,JK-15730,3.04
7287,CA-2016-149965,6/20/2019,BS-11365,6.90
7288,CA-2016-149965,6/20/2019,BS-11365,57.69
7289,CA-2014-158281,9/2/2017,AG-10525,559.71
7290,CA-2016-153661,1/30/2019,SC-20725,305.01
7291,CA-2016-153661,1/30/2019,SC-20725,50.78
7292,CA-2016-153661,1/30/2019,SC-20725,26.01
7294,CA-2016-113656,1/23/2019,CB-12415,59.99
7295,CA-2015-148964,5/26/2018,RD-19900,20.24
7296,CA-2014-111899,5/4/2017,NC-18340,37.84
7297,CA-2014-111899,5/4/2017,NC-18340,5.47
7298,CA-2015-101126,2/10/2018,NB-18655,77.24
7299,CA-2014-163468,11/18/2017,JK-15730,292.10
7300,CA-2014-163468,11/18/2017,JK-15730,8.54
7301,CA-2014-163468,11/18/2017,JK-15730,424.12
7302,CA-2014-163468,11/18/2017,JK-15730,2.89
7303,CA-2014-163468,11/18/2017,JK-15730,381.72
7306,CA-2014-137274,3/29/2017,MG-18145,890.84
7307,CA-2016-144092,11/5/2019,LH-17155,72.00
7308,CA-2016-144092,11/5/2019,LH-17155,113.89
7309,CA-2016-144092,11/5/2019,LH-17155,158.13
7310,CA-2017-112172,6/10/2020,MM-18280,14.13
7311,CA-2015-121699,8/10/2018,BD-11320,64.75
7312,CA-2015-162761,10/9/2018,SC-20575,1.87
7313,CA-2015-162761,10/9/2018,SC-20575,11.21
7314,CA-2015-162761,10/9/2018,SC-20575,37.38
7315,CA-2016-121377,5/28/2019,TN-21040,286.40
7316,CA-2017-115322,5/11/2020,ZC-21910,43.92
7317,CA-2016-132066,10/16/2019,NB-18655,142.18
7328,US-2014-131275,3/18/2017,SC-20050,111.00
7329,US-2014-131275,3/18/2017,SC-20050,1279.97
7330,US-2014-131275,3/18/2017,SC-20050,1856.19
7331,CA-2016-149349,11/12/2019,SP-20650,22.75
7334,CA-2015-125563,4/11/2018,PR-18880,67.36
7335,CA-2015-125563,4/11/2018,PR-18880,54.53
7336,CA-2015-113152,12/25/2018,JK-15625,843.90
7337,CA-2015-113152,12/25/2018,JK-15625,449.57
7339,CA-2014-163412,12/20/2017,SM-20950,192.19
7340,CA-2015-159590,7/18/2018,KC-16255,5.76
7341,CA-2014-116190,7/26/2017,SG-20470,67.88
7342,CA-2014-116190,7/26/2017,SG-20470,162.89
7343,CA-2014-116190,7/26/2017,SG-20470,25.71
7344,CA-2014-168473,12/26/2017,TB-21520,191.88
7349,CA-2014-130421,3/3/2017,SC-20020,176.77
7353,CA-2017-152135,3/16/2020,MG-17650,445.44
7354,CA-2016-151974,9/22/2019,RD-19660,16.52
7355,CA-2017-154102,2/6/2020,SN-20560,29.90
7356,CA-2015-139780,12/31/2018,AH-10690,116.40
7357,CA-2016-114748,10/9/2019,MZ-17335,1.41
7358,CA-2016-114748,10/9/2019,MZ-17335,169.57
7359,US-2014-115189,12/30/2017,AR-10345,251.96
7360,US-2014-115189,12/30/2017,AR-10345,523.76
7361,CA-2016-163594,4/12/2019,JF-15295,19.44
7362,CA-2016-163594,4/12/2019,JF-15295,194.35
7363,CA-2016-163594,4/12/2019,JF-15295,36.62
7364,CA-2016-127243,11/28/2019,DS-13180,340.18
7365,CA-2016-127243,11/28/2019,DS-13180,12.67
7366,CA-2016-127243,11/28/2019,DS-13180,6.89
7367,CA-2016-127243,11/28/2019,DS-13180,32.54
7368,CA-2016-127243,11/28/2019,DS-13180,347.80
7369,CA-2017-161851,4/15/2020,BP-11095,15.57
7370,CA-2015-110345,3/9/2018,TG-21310,4.61
7371,CA-2014-107769,10/28/2017,BT-11395,257.98
7372,US-2017-123862,1/7/2020,JF-15190,153.78
7373,US-2017-123862,1/7/2020,JF-15190,61.02
7374,US-2017-123862,1/7/2020,JF-15190,110.11
7375,US-2017-123862,1/7/2020,JF-15190,7.89
7378,CA-2014-132787,9/19/2017,MC-18130,92.52
7379,CA-2015-136224,5/31/2018,ML-18265,10.27
7380,CA-2016-105732,9/13/2019,AG-10270,40.74
7381,CA-2016-105732,9/13/2019,AG-10270,14.40
7382,CA-2016-105732,9/13/2019,AG-10270,149.95
7383,CA-2016-105732,9/13/2019,AG-10270,16.90
7384,CA-2016-105732,9/13/2019,AG-10270,17.61
7385,CA-2016-105732,9/13/2019,AG-10270,378.00
7386,CA-2016-105732,9/13/2019,AG-10270,17.64
7387,CA-2016-105732,9/13/2019,AG-10270,373.08
7388,CA-2016-105732,9/13/2019,AG-10270,1336.44
7389,CA-2016-105732,9/13/2019,AG-10270,29.97
7393,CA-2017-147844,5/2/2020,DD-13570,15.70
7394,CA-2017-147844,5/2/2020,DD-13570,59.52
7395,CA-2017-147844,5/2/2020,DD-13570,34.40
7396,CA-2016-110975,12/25/2019,DB-12970,313.18
7397,CA-2016-110975,12/25/2019,DB-12970,866.65
7398,CA-2014-141649,9/30/2017,DM-12955,795.41
7399,CA-2014-124807,7/12/2017,ME-17725,35.86
7400,CA-2014-124807,7/12/2017,ME-17725,23.84
7401,CA-2016-110009,9/8/2019,TR-21325,43.13
7402,CA-2016-110009,9/8/2019,TR-21325,30.87
7404,CA-2015-100146,5/14/2018,CB-12535,509.96
7405,CA-2015-100146,5/14/2018,CB-12535,122.91
7406,CA-2015-100146,5/14/2018,CB-12535,97.57
7407,CA-2015-100146,5/14/2018,CB-12535,722.35
7408,CA-2017-152079,1/20/2020,ML-17410,11.52
7409,CA-2016-129728,5/30/2019,JG-15310,167.84
7410,CA-2014-121769,4/8/2017,JS-15880,172.11
7411,CA-2014-103058,7/23/2017,AG-10270,99.98
7412,CA-2017-121125,5/30/2020,MG-17890,156.79
7413,CA-2017-121125,5/30/2020,MG-17890,35.36
7414,CA-2017-121125,5/30/2020,MG-17890,13.59
7415,US-2016-114013,3/13/2019,SC-20770,386.68
7416,US-2016-114013,3/13/2019,SC-20770,379.96
7417,US-2016-114013,3/13/2019,SC-20770,539.91
7418,US-2016-114013,3/13/2019,SC-20770,41.24
7419,US-2016-114013,3/13/2019,SC-20770,51.90
7420,US-2016-114013,3/13/2019,SC-20770,552.56
7421,US-2016-114013,3/13/2019,SC-20770,23.16
7422,US-2016-114013,3/13/2019,SC-20770,126.08
7423,US-2016-114013,3/13/2019,SC-20770,449.10
7424,CA-2017-135069,4/10/2020,BS-11755,195.10
7425,CA-2017-135069,4/10/2020,BS-11755,36.67
7426,CA-2016-101693,6/25/2019,LC-17140,85.25
7427,CA-2016-101693,6/25/2019,LC-17140,32.71
7428,US-2014-164763,3/17/2017,MH-17440,11.43
7429,US-2014-164763,3/17/2017,MH-17440,30.44
7430,US-2014-164763,3/17/2017,MH-17440,12.96
7431,US-2014-164763,3/17/2017,MH-17440,16.00
7432,US-2014-164763,3/17/2017,MH-17440,32.67
7433,CA-2014-161249,8/9/2017,RD-19720,4.46
7434,CA-2014-161249,8/9/2017,RD-19720,9.35
7435,CA-2015-148180,7/26/2018,BP-11095,9.14
7436,CA-2015-148180,7/26/2018,BP-11095,23.14
7437,CA-2015-148180,7/26/2018,BP-11095,99.20
7438,CA-2014-165568,2/15/2017,BF-11020,21.36
7439,CA-2015-145457,3/24/2018,CP-12085,46.90
7442,CA-2015-120446,11/16/2018,JG-15805,18.90
7443,CA-2014-109932,12/9/2017,VP-21760,10.69
7444,CA-2014-109932,12/9/2017,VP-21760,237.10
7445,CA-2017-127474,2/3/2020,RD-19810,5.18
7446,CA-2017-127474,2/3/2020,RD-19810,65.58
7447,CA-2017-127474,2/3/2020,RD-19810,22.20
7448,CA-2017-127474,2/3/2020,RD-19810,419.40
7454,CA-2017-134796,6/25/2020,FM-14380,148.48
7455,CA-2016-137743,7/30/2019,KH-16360,9.25
7456,CA-2016-137743,7/30/2019,KH-16360,1036.62
7457,CA-2015-137974,4/16/2018,LL-16840,569.64
7458,CA-2015-137974,4/16/2018,LL-16840,9.14
7459,CA-2015-137974,4/16/2018,LL-16840,1196.86
7460,CA-2015-137974,4/16/2018,LL-16840,523.26
7461,US-2015-136987,4/11/2018,AR-10540,639.97
7462,US-2015-136987,4/11/2018,AR-10540,52.76
7463,CA-2015-138485,2/27/2018,NP-18670,538.92
7464,CA-2016-103709,9/8/2019,LP-17095,14.88
7465,CA-2016-103709,9/8/2019,LP-17095,34.24
7466,CA-2016-103709,9/8/2019,LP-17095,261.74
7467,CA-2016-138282,5/19/2019,AH-10690,87.84
7469,CA-2014-138100,9/15/2017,AA-10315,14.94
7470,CA-2014-138100,9/15/2017,AA-10315,14.56
7471,CA-2015-100734,9/15/2018,AC-10615,3.58
7472,CA-2015-100734,9/15/2018,AC-10615,147.18
7473,CA-2016-139997,7/1/2019,EM-14140,1499.95
7474,CA-2016-109652,4/10/2019,QJ-19255,13.57
7475,CA-2014-167199,1/6/2017,ME-17320,2573.82
7476,CA-2014-167199,1/6/2017,ME-17320,609.98
7477,CA-2014-167199,1/6/2017,ME-17320,5.48
7478,CA-2014-167199,1/6/2017,ME-17320,391.98
7479,CA-2014-167199,1/6/2017,ME-17320,755.96
7480,CA-2014-167199,1/6/2017,ME-17320,31.12
7481,CA-2014-167199,1/6/2017,ME-17320,6.54
7482,CA-2016-124583,9/1/2019,LB-16795,12.78
7483,CA-2014-113964,9/23/2017,JP-16135,18.46
7484,CA-2014-129938,12/15/2017,EB-13705,445.80
7487,US-2015-134558,12/19/2018,PM-19135,29.90
7488,US-2015-134558,12/19/2018,PM-19135,2249.91
7489,US-2015-134558,12/19/2018,PM-19135,1053.16
7491,CA-2015-108672,9/10/2018,FA-14230,106.68
7496,CA-2017-121048,7/14/2020,TC-21295,4.45
7497,CA-2017-121048,7/14/2020,TC-21295,276.69
7498,CA-2017-121048,7/14/2020,TC-21295,4.96
7499,CA-2017-121048,7/14/2020,TC-21295,71.92
7500,CA-2017-121048,7/14/2020,TC-21295,18.84
7501,CA-2017-121048,7/14/2020,TC-21295,140.97
7502,CA-2017-121048,7/14/2020,TC-21295,470.38
7503,US-2017-120147,3/30/2020,TB-21400,6.08
7504,US-2017-120147,3/30/2020,TB-21400,164.79
7505,CA-2016-158043,1/31/2019,JK-15325,23.36
7506,US-2017-106579,6/8/2020,BW-11200,12.18
7507,CA-2014-115889,11/2/2017,SH-20395,46.38
7508,CA-2014-115889,11/2/2017,SH-20395,362.92
7509,US-2017-161935,7/14/2020,JL-15835,9.25
7510,US-2017-161935,7/14/2020,JL-15835,1889.95
7511,US-2017-161935,7/14/2020,JL-15835,62.04
7512,US-2017-161935,7/14/2020,JL-15835,396.92
7513,US-2017-161935,7/14/2020,JL-15835,239.46
7514,US-2017-161935,7/14/2020,JL-15835,13.12
7522,CA-2016-162383,9/5/2019,MD-17350,8.95
7523,CA-2016-162383,9/5/2019,MD-17350,8.86
7524,CA-2016-162383,9/5/2019,MD-17350,85.25
7525,CA-2014-125731,9/10/2017,CL-12565,21.73
7526,CA-2014-125731,9/10/2017,CL-12565,1487.04
7532,CA-2016-107146,6/17/2019,LC-16885,266.35
7533,CA-2016-107146,6/17/2019,LC-16885,483.14
7534,US-2017-134642,2/25/2020,SW-20245,196.78
7535,US-2017-134642,2/25/2020,SW-20245,231.92
7536,US-2017-160143,3/31/2020,HG-14965,29.70
7538,CA-2016-106460,2/19/2019,GT-14710,70.88
7546,CA-2014-103492,10/10/2017,CM-12715,719.95
7547,CA-2014-103492,10/10/2017,CM-12715,755.94
7548,CA-2014-103492,10/10/2017,CM-12715,11.98
7549,CA-2014-103492,10/10/2017,CM-12715,0.90
7550,CA-2016-136595,9/5/2019,EM-13825,21.20
7551,CA-2014-140396,11/20/2017,KH-16330,34.74
7552,CA-2014-140396,11/20/2017,KH-16330,833.94
7553,CA-2014-140396,11/20/2017,KH-16330,12.96
7554,CA-2014-140396,11/20/2017,KH-16330,25.92
7555,CA-2014-114181,5/10/2017,AF-10885,349.97
7556,CA-2014-114181,5/10/2017,AF-10885,22.32
7559,US-2014-137155,11/1/2017,DL-12925,533.94
7560,US-2014-137155,11/1/2017,DL-12925,167.94
7561,US-2014-137155,11/1/2017,DL-12925,31.68
7562,CA-2016-105746,12/30/2019,BD-11605,170.79
7563,US-2016-104815,9/3/2019,RB-19570,198.74
7565,US-2016-166660,1/30/2019,TB-21250,435.17
7566,US-2016-166660,1/30/2019,TB-21250,48.58
7567,CA-2017-140802,4/21/2020,KN-16390,47.98
7568,CA-2017-140802,4/21/2020,KN-16390,20.74
7569,CA-2014-133830,12/5/2017,RL-19615,26.46
7570,CA-2014-133830,12/5/2017,RL-19615,49.12
7571,CA-2014-133830,12/5/2017,RL-19615,15.00
7572,CA-2014-100916,10/21/2017,FH-14275,194.70
7573,CA-2014-100916,10/21/2017,FH-14275,591.32
7574,CA-2014-100916,10/21/2017,FH-14275,2.84
7575,CA-2015-129532,12/8/2018,YS-21880,221.96
7576,CA-2015-129532,12/8/2018,YS-21880,236.00
7577,CA-2014-134726,11/2/2017,SW-20755,41.94
7578,CA-2014-134726,11/2/2017,SW-20755,52.79
7579,CA-2016-138597,12/18/2019,PN-18775,563.94
7580,CA-2015-123113,11/23/2018,AT-10735,2625.12
7581,CA-2015-123113,11/23/2018,AT-10735,17.94
7582,CA-2015-169656,8/13/2018,EJ-13720,422.86
7583,CA-2015-142734,4/16/2018,DM-13345,127.76
7584,CA-2014-163223,3/21/2017,KH-16690,3499.93
7585,CA-2014-163223,3/21/2017,KH-16690,14.40
7586,CA-2014-163223,3/21/2017,KH-16690,122.97
7587,CA-2014-163223,3/21/2017,KH-16690,9.32
7588,CA-2014-163223,3/21/2017,KH-16690,122.94
7590,CA-2015-139738,9/25/2018,DK-12895,128.74
7591,CA-2016-158778,9/5/2019,DB-13210,58.25
7592,CA-2016-158778,9/5/2019,DB-13210,71.25
7593,CA-2016-158778,9/5/2019,DB-13210,7.87
7594,CA-2016-158778,9/5/2019,DB-13210,887.27
7595,CA-2017-119655,4/20/2020,CV-12295,146.86
7596,CA-2017-119655,4/20/2020,CV-12295,36.56
7597,CA-2015-164567,6/15/2018,GK-14620,225.58
7598,CA-2014-131947,9/17/2017,JA-15970,5.25
7599,CA-2014-131947,9/17/2017,JA-15970,38.26
7600,CA-2014-131947,9/17/2017,JA-15970,40.24
7601,CA-2014-131947,9/17/2017,JA-15970,29.93
7602,CA-2014-131947,9/17/2017,JA-15970,148.70
7603,CA-2014-131947,9/17/2017,JA-15970,55.92
7604,CA-2016-152520,7/8/2019,TH-21115,12.96
7605,CA-2016-101791,5/27/2019,BS-11665,25.18
7606,CA-2016-101791,5/27/2019,BS-11665,5.58
7607,CA-2016-101791,5/27/2019,BS-11665,1297.37
7609,CA-2017-163209,5/3/2020,MK-18160,25.92
7610,CA-2017-163209,5/3/2020,MK-18160,22.96
7611,CA-2014-133354,2/22/2017,SA-20830,19.44
7612,US-2015-130491,2/8/2018,BH-11710,9.54
7613,US-2015-130491,2/8/2018,BH-11710,5.81
7614,US-2015-130491,2/8/2018,BH-11710,5.76
7615,CA-2015-113740,8/24/2018,SC-20380,14.91
7616,CA-2014-148425,11/30/2017,RF-19345,6.64
7617,CA-2016-144309,12/10/2019,CM-12235,18.54
7618,CA-2016-144309,12/10/2019,CM-12235,679.96
7621,US-2014-144078,11/25/2017,RB-19435,539.92
7622,US-2014-144078,11/25/2017,RB-19435,725.34
7623,US-2014-144078,11/25/2017,RB-19435,7.44
7624,CA-2014-124464,7/14/2017,SS-20515,39.48
7625,CA-2015-136805,5/23/2018,NM-18445,850.50
7626,CA-2015-136805,5/23/2018,NM-18445,75.33
7627,US-2015-159499,11/21/2018,EM-14095,325.63
7628,US-2015-159499,11/21/2018,EM-14095,23.34
7629,US-2015-159499,11/21/2018,EM-14095,16.52
7630,CA-2014-162089,3/30/2017,MP-17470,335.72
7631,CA-2014-162089,3/30/2017,MP-17470,251.94
7632,CA-2014-162089,3/30/2017,MP-17470,127.30
7638,CA-2017-104885,3/2/2020,DB-13555,59.52
7639,CA-2017-104885,3/2/2020,DB-13555,57.96
7640,CA-2017-104885,3/2/2020,DB-13555,441.96
7641,CA-2017-104885,3/2/2020,DB-13555,68.04
7642,US-2016-157490,10/6/2019,LB-16795,703.71
7643,US-2016-157490,10/6/2019,LB-16795,17.90
7644,US-2016-157490,10/6/2019,LB-16795,11.98
7645,US-2016-157490,10/6/2019,LB-16795,67.96
7646,CA-2015-161452,4/5/2018,CA-11965,892.22
7647,US-2014-115196,9/9/2017,DL-12925,1299.99
7648,CA-2016-138968,3/15/2019,FC-14335,4.54
7649,CA-2016-138968,3/15/2019,FC-14335,1352.03
7650,CA-2015-101889,12/27/2018,DB-13120,1548.99
7651,CA-2015-101889,12/27/2018,DB-13120,19.87
7654,CA-2015-121552,3/22/2018,FW-14395,19.56
7655,CA-2015-107685,11/30/2018,JM-15865,80.96
7656,CA-2015-107685,11/30/2018,JM-15865,25.92
7657,US-2014-120740,4/15/2017,PS-18970,106.96
7658,US-2014-120740,4/15/2017,PS-18970,187.76
7659,CA-2017-155740,7/30/2020,TC-21475,76.78
7660,CA-2017-146493,6/1/2020,CV-12805,53.90
7661,CA-2014-105417,1/7/2017,VS-21820,76.73
7662,CA-2014-105417,1/7/2017,VS-21820,10.43
7665,CA-2014-151967,10/22/2017,NB-18580,129.92
7666,US-2016-140158,10/4/2019,DR-12940,30.40
7667,US-2016-140158,10/4/2019,DR-12940,5399.91
7668,US-2016-140158,10/4/2019,DR-12940,119.10
7669,CA-2015-130974,11/27/2018,MA-17560,40.08
7670,CA-2015-130974,11/27/2018,MA-17560,59.94
7671,CA-2015-130974,11/27/2018,MA-17560,259.98
7672,CA-2015-130974,11/27/2018,MA-17560,170.98
7673,CA-2015-130974,11/27/2018,MA-17560,38.97
7674,CA-2015-130974,11/27/2018,MA-17560,154.90
7675,CA-2015-130974,11/27/2018,MA-17560,446.07
7676,CA-2017-133487,5/6/2020,TS-21655,152.94
7677,CA-2014-142951,10/8/2017,JG-15115,23.47
7678,CA-2014-133592,12/31/2017,KM-16375,195.64
7679,CA-2014-133592,12/31/2017,KM-16375,14.94
7680,CA-2014-133592,12/31/2017,KM-16375,1687.80
7681,CA-2014-133592,12/31/2017,KM-16375,341.96
7682,CA-2014-133592,12/31/2017,KM-16375,605.88
7683,CA-2015-120782,4/28/2018,SD-20485,186.73
7684,CA-2015-120782,4/28/2018,SD-20485,3812.97
7685,CA-2015-116876,2/14/2018,TT-21070,26.42
7686,CA-2015-116876,2/14/2018,TT-21070,625.99
7687,CA-2016-169838,11/25/2019,BB-11545,1568.61
7688,CA-2016-169838,11/25/2019,BB-11545,17.30
7689,CA-2016-169838,11/25/2019,BB-11545,160.00
7690,US-2017-128951,7/15/2020,RS-19420,179.94
7691,US-2017-128951,7/15/2020,RS-19420,872.94
7692,US-2017-128951,7/15/2020,RS-19420,12.96
7693,CA-2014-102330,12/29/2017,AI-10855,88.80
7694,CA-2014-102330,12/29/2017,AI-10855,319.97
7695,CA-2016-118899,3/22/2019,MC-17275,167.89
7696,CA-2017-107958,7/2/2020,AH-10120,163.96
7697,CA-2017-107958,7/2/2020,AH-10120,5.23
7703,CA-2016-114601,8/26/2019,AA-10480,11.56
7704,CA-2016-114601,8/26/2019,AA-10480,209.97
7705,CA-2016-114601,8/26/2019,AA-10480,447.84
7706,CA-2016-114601,8/26/2019,AA-10480,479.97
7707,CA-2016-114601,8/26/2019,AA-10480,8.64
7709,CA-2014-139542,10/25/2017,EH-14185,40.78
7710,CA-2014-139542,10/25/2017,EH-14185,13.70
7711,US-2015-142811,4/2/2018,JL-15850,87.80
7715,CA-2014-150203,12/5/2017,JB-15925,250.26
7717,CA-2015-149636,1/6/2018,SP-20620,29.60
7718,CA-2015-149636,1/6/2018,SP-20620,1.94
7720,CA-2015-108588,1/5/2018,BG-11695,59.52
7721,CA-2015-108588,1/5/2018,BG-11695,17.48
7722,CA-2015-108588,1/5/2018,BG-11695,13.17
7723,US-2017-138086,4/16/2020,JO-15550,40.74
7724,CA-2015-139374,9/10/2018,AR-10345,179.89
7725,CA-2016-113978,9/25/2019,TS-21505,286.26
7726,CA-2016-113978,9/25/2019,TS-21505,24.22
7727,CA-2016-113978,9/25/2019,TS-21505,331.54
7728,US-2015-150231,3/16/2018,JK-15640,17.52
7729,CA-2016-106915,11/26/2019,GA-14515,17.86
7730,US-2016-109260,9/26/2019,TN-21040,431.98
7731,CA-2017-104850,6/13/2020,TW-21025,291.14
7733,CA-2017-143294,6/2/2020,JD-15790,10.69
7734,CA-2016-165673,5/15/2019,MN-17935,15.23
7736,US-2016-106313,8/22/2019,DG-13300,19.44
7737,CA-2014-105872,5/30/2017,JG-15160,70.37
7739,CA-2017-141103,7/30/2020,JF-15355,89.95
7740,CA-2014-154781,11/21/2017,SC-20680,6.58
7741,CA-2014-154781,11/21/2017,SC-20680,94.99
7742,CA-2015-147816,9/24/2018,CM-11935,35.12
7744,CA-2016-133613,6/17/2019,CP-12340,7.96
7745,CA-2016-133613,6/17/2019,CP-12340,566.97
7746,CA-2016-133613,6/17/2019,CP-12340,9.84
7747,CA-2015-109113,12/19/2018,EK-13795,25.49
7748,CA-2015-156153,5/31/2018,CW-11905,7.56
7749,CA-2015-133242,6/18/2018,KH-16510,60.84
7750,CA-2015-133242,6/18/2018,KH-16510,450.04
7751,CA-2015-133242,6/18/2018,KH-16510,34.60
7752,CA-2015-133242,6/18/2018,KH-16510,467.97
7753,CA-2015-133242,6/18/2018,KH-16510,33.02
7754,CA-2015-158323,11/30/2018,AB-10600,17.09
7755,CA-2015-161795,12/21/2018,AH-10075,3.01
7760,CA-2016-158925,10/24/2019,JP-15460,15.55
7761,CA-2014-155390,12/6/2017,BG-11035,42.21
7764,CA-2015-103093,2/3/2018,FO-14305,74.52
7768,CA-2015-169299,8/24/2018,DO-13435,7.15
7770,CA-2016-155978,8/1/2019,TS-21205,1039.73
7771,CA-2016-155978,8/1/2019,TS-21205,45.96
7772,CA-2016-108196,11/25/2019,CS-12505,456.59
7773,CA-2016-108196,11/25/2019,CS-12505,4499.99
7774,CA-2016-108196,11/25/2019,CS-12505,59.98
7775,CA-2016-152800,4/13/2019,SP-20920,6.12
7776,CA-2014-166961,12/27/2017,CD-12790,10.98
7777,CA-2014-166961,12/27/2017,CD-12790,7.86
7778,CA-2014-166961,12/27/2017,CD-12790,51.45
7779,CA-2014-166961,12/27/2017,CD-12790,37.06
7780,CA-2016-139381,4/18/2019,RF-19840,203.92
7781,CA-2016-139381,4/18/2019,RF-19840,29.56
7782,CA-2015-132136,3/8/2018,FO-14305,8.57
7783,CA-2016-162236,11/4/2019,ER-13855,45.25
7784,CA-2016-162236,11/4/2019,ER-13855,876.30
7785,CA-2016-162236,11/4/2019,ER-13855,185.38
7786,US-2014-111353,11/29/2017,PB-19150,25.06
7787,US-2016-117037,5/17/2019,LW-17215,2.89
7788,US-2016-117037,5/17/2019,LW-17215,7.90
7789,US-2016-117037,5/17/2019,LW-17215,22.61
7790,US-2016-117037,5/17/2019,LW-17215,30.53
7792,CA-2016-108364,12/19/2019,BP-11050,1.80
7794,CA-2015-127481,12/12/2018,JD-15895,32.40
7795,CA-2015-127481,12/12/2018,JD-15895,97.88
7796,CA-2015-112711,7/12/2018,FM-14380,307.17
7797,US-2015-145121,10/2/2018,MP-17965,26.90
7798,CA-2017-166184,3/24/2020,HR-14830,47.01
7799,CA-2017-166184,3/24/2020,HR-14830,469.99
7800,CA-2017-166184,3/24/2020,HR-14830,207.85
7801,CA-2017-157413,6/1/2020,BW-11065,324.74
7802,CA-2014-143637,3/24/2017,MS-17710,40.48
7803,CA-2015-102260,9/22/2018,SJ-20125,12.00
7804,CA-2015-102260,9/22/2018,SJ-20125,720.06
7805,CA-2015-102260,9/22/2018,SJ-20125,25.42
7806,CA-2015-102260,9/22/2018,SJ-20125,2.82
7807,CA-2015-102260,9/22/2018,SJ-20125,3.20
7808,US-2016-137295,1/8/2019,VS-21820,30.83
7809,US-2016-137295,1/8/2019,VS-21820,47.62
7810,US-2016-137295,1/8/2019,VS-21820,108.78
7811,CA-2016-134334,2/14/2019,DK-13090,4.77
7812,CA-2016-134334,2/14/2019,DK-13090,7.98
7813,CA-2016-134334,2/14/2019,DK-13090,550.43
7814,CA-2016-134334,2/14/2019,DK-13090,10.56
7815,US-2017-109316,6/8/2020,MG-17680,1497.67
7816,US-2017-109316,6/8/2020,MG-17680,17.52
7817,CA-2016-138478,10/21/2019,DP-13390,113.22
